Hash,Start,End,Latitude,Longitude,,,Notes:,,
5f83dd1c8c,6/1/15 0:00,5/1/16 0:00,49.2261816067371,-122.897238517414,,,,,
900e53d463,6/1/15 0:00,,49.2512346120017,-122.897952820222,,,,,
2e466760fa,6/1/15 0:00,,49.2643147011736,-123.08753366188,,,,,
70dbe0740f,7/1/16 0:00,,49.2599209681146,-123.081491998093,,,,,
a4ad82b7c1,6/1/15 0:00,8/1/15 0:00,,,,,,,
b8c3f33b75,6/1/15 0:00,,49.2777772199466,-123.131377032343,,,,,
b39aafceab,6/1/15 0:00,,49.2029549499863,-122.922455577629,,,,,
ff22e5d78f,6/1/15 0:00,4/1/17 0:00,49.2646133345583,-123.238490461519,,,,,
255ce3c126,6/1/15 0:00,,49.1785165240715,-122.810630752993,,,,,
3da86bf4a8,6/1/15 0:00,11/1/15 0:00,49.2324149853651,-123.010211438547,,,,,
4a5e4636ce,6/1/15 0:00,10/1/16 0:00,49.2642358704331,-123.09784656121,,,,,
a9b3734838,6/1/15 0:00,8/1/15 0:00,49.2583956755254,-123.138023213071,,,,,
715d668d8b,6/1/15 0:00,6/1/16 0:00,49.2478097183552,-123.104173904406,,,,,
5115901e16,6/1/15 0:00,,49.2246944516341,-122.991269654643,,,,,
1b76e31554,6/1/15 0:00,5/1/16 0:00,49.2578840294801,-123.193329693514,,,,,
6628d8f1f4,6/1/15 0:00,1/1/17 0:00,49.2087459272049,-122.907562594189,,,,,
c33d62d72c,6/1/15 0:00,1/1/17 0:00,48.4552501689787,-123.488649060661,,,,,
756d536eef,6/1/15 0:00,4/1/16 0:00,49.2062310855068,-122.925803941475,,,,,
ee7f3e9a93,6/1/15 0:00,6/1/15 0:00,49.1986028622484,-122.921865032232,,,,,
50709fc723,6/1/15 0:00,5/1/17 0:00,49.2616505847131,-123.111533886911,,,,,
d2736eddb3,6/1/15 0:00,7/1/15 0:00,49.2802987431813,-123.09050140416,,,,,
b82fefe49a,6/1/15 0:00,,49.2938664819383,-123.140409301098,,,,,
201d18d979,6/1/15 0:00,,49.2305003694607,-123.007917319559,,,,,
483c00a817,6/1/15 0:00,,49.2087603806509,-122.957624284019,,,,,
7dd5b345a9,6/1/15 0:00,7/1/16 0:00,49.2780805177563,-123.12154223991,,,,,
6c18c97046,6/1/15 0:00,,49.2609315125972,-123.161432781416,,,,,
0121725627,3/1/16 0:00,,49.2361208227382,-123.098579822099,,,,,
27630218ab,6/1/15 0:00,,49.209765366253,-122.916912336607,,,,,
84a58771d9,6/1/15 0:00,8/1/15 0:00,49.1987270189626,-122.83786265686,,,,,
db349126ab,6/1/15 0:00,,49.2775202710287,-123.098910280622,,,,,
87c8081627,6/1/15 0:00,6/1/16 0:00,49.280034320398,-123.11757616264,,,,,
c35670730e,6/1/15 0:00,4/1/16 0:00,48.4204979561371,-123.356486498899,,,,,
569e3ccaff,6/1/15 0:00,7/1/16 0:00,,,,,,,
d89b2a8c53,6/1/15 0:00,,49.2683409825926,-122.877044383404,,,,,
c1d991ced5,6/1/15 0:00,,,,,,,,
8eb1665cf4,6/1/15 0:00,,49.2578602777927,-123.098218399122,,,,,
9f8bbbeac4,8/1/15 0:00,,49.2907007706192,-123.130982722247,,,,,
ea24cc534a,6/1/15 0:00,3/1/17 0:00,49.2559785952307,-123.052094399197,,,,,
3336cd48cd,6/1/15 0:00,1/1/16 0:00,49.2829092001788,-122.961073892073,,,,,
21d2d84c16,6/1/15 0:00,1/1/17 0:00,49.3157125850232,-122.955115960386,,,,,
95e883dec8,6/1/15 0:00,,49.2673982010619,-123.212399633374,,,,,
a0c2947468,6/1/15 0:00,,49.283120921789,-123.074703466906,,,,,
d204dba3cc,6/1/15 0:00,7/1/16 0:00,49.2766660615653,-123.082916576503,,,,,
1f0f32d144,6/1/15 0:00,,48.426189422508,-123.351612048698,,,,,
c1cbf3ceb2,6/1/15 0:00,2/1/17 0:00,49.2048754962074,-122.908471984722,,,,,
8a56360ef4,6/1/15 0:00,,49.2635616077917,-123.184250434606,,,,,
3c5cc66ea6,6/1/15 0:00,,49.2255035115938,-123.072429279332,,,,,
896e742499,6/1/15 0:00,,49.2854218561393,-123.13243309461,,,,,
161564ce9d,6/1/15 0:00,9/1/15 0:00,49.2657632283614,-122.959850566549,,,,,
365e054213,6/1/16 0:00,7/1/16 0:00,49.2768915770161,-123.109904063182,,,,,
69bf002702,6/1/15 0:00,,48.4216324358254,-123.359132895932,,,,,
0f0dc623aa,6/1/15 0:00,11/1/15 0:00,49.2780853779184,-122.989076358084,,,,,
f398cfea21,6/1/15 0:00,7/1/15 0:00,49.2831957843156,-123.117774353077,,,,,
3019a8846f,6/1/15 0:00,,49.2897498295018,-123.142647147117,,,,,
e9983bc345,6/1/15 0:00,6/1/15 0:00,49.2125418398211,-122.965397770549,,,,,
96a5cb0e45,6/1/15 0:00,,49.2628194334679,-123.091820839717,,,,,
d39f9bf630,6/1/15 0:00,,49.2284317062782,-123.062055942038,,,,,
02ebe5406d,6/1/15 0:00,,49.2887868655154,-123.141071578768,,,,,
87a5cc7f4a,6/1/15 0:00,,48.4349636761284,-123.332664564195,,,,,
ebe04a659b,6/1/15 0:00,,49.2874369989678,-123.117304798065,,,,,
d3dce9d537,6/1/15 0:00,6/1/15 0:00,,,,,,,
1c207bb38a,6/1/15 0:00,11/1/16 0:00,48.4277831043997,-123.325510270197,,,,,
b3477fc31f,6/1/15 0:00,,49.2636390367958,-123.128534766078,,,,,
eca21963c1,6/1/15 0:00,,49.1854581564656,-122.811963812961,,,,,
0d96c49b18,6/1/15 0:00,12/1/16 0:00,49.3262702947514,-123.092853465815,,,,,
7246d4aa6c,6/1/15 0:00,7/1/15 0:00,46.3663124035548,-72.5831029766691,,,,,
62d05a7c1f,6/1/15 0:00,,49.2903994965634,-123.13496574995,,,,,
4f7685a316,6/1/15 0:00,,49.3407979100053,-123.050382645212,,,,,
8873be2819,6/1/15 0:00,,49.139596330164,-123.17893125808,,,,,
b7da713192,6/1/15 0:00,,49.3512034588947,-123.022738589739,,,,,
f8dc05301b,1/1/16 0:00,,,,,,,,
59f9fd7b37,6/1/15 0:00,,49.2832804943635,-123.104386912994,,,,,
69ff4638a5,6/1/15 0:00,3/1/17 0:00,49.2566422219353,-123.157482557764,,,,,
2b7c9214d2,6/1/15 0:00,,49.2663649511307,-123.212245659299,,,,,
4854500c5c,6/1/15 0:00,,48.4373922584289,-123.385730600008,,,,,
adf5aeccea,6/1/15 0:00,5/1/17 0:00,48.4278966746094,-123.366530073647,,,,,
386f2120a2,6/1/15 0:00,,49.1878971728651,-122.855293154667,,,,,
992f9140f0,6/1/15 0:00,,49.2630734429467,-123.150170675432,,,,,
1334b792bf,6/1/15 0:00,,49.2788917740601,-123.10874696125,,,,,
c60ad56da2,6/1/15 0:00,,49.2854352464864,-123.135709348462,,,,,
f6ab81e369,6/1/15 0:00,,49.2872717208988,-123.139437923807,,,,,
27f609293f,6/1/15 0:00,,49.232929162585,-122.997001736071,,,,,
3c065952f5,6/1/15 0:00,,49.2856323741877,-123.13373085479,,,,,
9d5725d444,6/1/15 0:00,,49.3235773717193,-123.081468019058,,,,,
4073da1a78,6/1/15 0:00,11/1/15 0:00,49.280130540588,-123.110391065743,,,,,
e8656329c4,6/1/15 0:00,,,,,,,,
02ef7f2de6,6/1/15 0:00,,49.220231250485,-122.949074203275,,,,,
153c1c7c2b,6/1/17 0:00,,49.2616607496224,-123.134516016421,,,,,
4f2d54023f,7/1/15 0:00,11/1/15 0:00,49.2487077005577,-123.035638073024,,,,,
9d800cc3c0,6/1/15 0:00,,49.2701674964652,-123.077648394812,,,,,
9bc3345204,6/1/15 0:00,4/1/16 0:00,49.2654661390425,-123.214038359222,,,,,
8d1d6c91be,6/1/15 0:00,,48.4303860556077,-123.370747895348,,,,,
9b5d8913c3,6/1/15 0:00,,49.2513100668854,-123.118140806648,,,,,
a6f5a34e86,6/1/15 0:00,7/1/15 0:00,,,,,,,
3ad88bd81b,1/1/16 0:00,,49.2513755541271,-123.05143604207,,,,,
6c1ec02dc5,6/1/15 0:00,,49.2612196590563,-123.206620364474,,,,,
a2b8287b07,6/1/15 0:00,6/1/15 0:00,49.2659406571722,-123.157106838953,,,,,
ec065deb85,9/1/16 0:00,,49.2583237828405,-123.082503370059,,,,,
7a13a95a34,6/1/15 0:00,7/1/16 0:00,49.2363112383437,-123.064374631725,,,,,
2d0c11906b,6/1/15 0:00,,49.2671096853759,-123.097126213686,,,,,
cc94be6786,6/1/15 0:00,,49.2767419256513,-123.040639670122,,,,,
03c3db40b3,8/1/15 0:00,,49.2612516106823,-123.107599054953,,,,,
2daa900ad4,6/1/15 0:00,,49.2825658457523,-123.127663759046,,,,,
ed5a15b2d3,6/1/15 0:00,5/1/16 0:00,49.3451576024268,-123.19909819452,,,,,
7c7fa3789e,6/1/15 0:00,4/1/16 0:00,49.2636408061212,-123.217343801563,,,,,
815e758c7c,6/1/15 0:00,,49.2621808900421,-123.143031169054,,,,,
e67b6e60f1,6/1/15 0:00,9/1/15 0:00,49.2607392110082,-123.133238087976,,,,,
46e38e8a31,6/1/15 0:00,,49.2689532472199,-123.094717164383,,,,,
a5e1d20fc1,6/1/15 0:00,11/1/15 0:00,49.2350892100507,-123.024278138011,,,,,
18cbb3de6b,6/1/15 0:00,,49.2800378884286,-122.8680542541,,,,,
76c0295cf7,6/1/15 0:00,3/1/17 0:00,49.2584805231795,-123.147717639527,,,,,
b32b1cf05f,6/1/15 0:00,10/1/15 0:00,49.2613170141699,-122.9228257458,,,,,
f4d1507174,6/1/15 0:00,4/1/16 0:00,48.4450896487477,-123.37837492035,,,,,
bfaf11a220,6/1/15 0:00,1/1/16 0:00,49.272555691,-123.106159753573,,,,,
8d557ad127,6/1/15 0:00,9/1/16 0:00,49.2795754745648,-123.090157621571,,,,,
3f4fda0f6d,6/1/15 0:00,,49.3107545619981,-123.074464859971,,,,,
5992f4c602,6/1/15 0:00,,49.891911145322,-119.490967829269,,,,,
b303905856,6/1/15 0:00,,48.4282465145651,-123.345087561586,,,,,
fbbe2c429f,2/1/16 0:00,,49.2642260835182,-123.067364371923,,,,,
8d4a175182,6/1/15 0:00,1/1/17 0:00,49.2036765648927,-122.760657666492,,,,,
2c54800c49,6/1/15 0:00,,,,,,,,
5bf36a14c5,6/1/15 0:00,,49.2910466686809,-123.140296199038,,,,,
2fb2dffa77,6/1/15 0:00,,49.31478061914,-123.077536050812,,,,,
79fb72994f,6/1/15 0:00,,48.4276698436773,-123.37186661035,,,,,
04b1f97956,6/1/15 0:00,,49.2635844809241,-123.16432230734,,,,,
ece5410c7d,6/1/16 0:00,,49.2770185879897,-123.101208332714,,,,,
f2c416461a,6/1/15 0:00,1/1/16 0:00,49.2735482958135,-123.14439957918,,,,,
db757f390a,6/1/15 0:00,,49.3966763781447,-123.325042652273,,,,,
38ce39b927,5/1/17 0:00,,49.2905819264959,-122.757888971569,,,,,
970427d7ba,6/1/15 0:00,3/1/16 0:00,48.4285632312789,-123.353655889331,,,,,
aa441a682c,6/1/15 0:00,6/1/15 0:00,49.2352173244152,-123.156945017794,,,,,
09f649e639,7/1/16 0:00,,49.2691647655389,-123.161111339579,,,,,
40fb7e5436,6/1/15 0:00,,49.2644446960506,-123.077631105312,,,,,
e443cf495e,6/1/15 0:00,,48.4096083988752,-123.369662255772,,,,,
2ed014c7fc,5/1/16 0:00,8/1/16 0:00,49.2838066031079,-123.015691567136,,,,,
9ec7e522de,6/1/15 0:00,,49.2805866749672,-123.072935412233,,,,,
536fc966e4,6/1/15 0:00,3/1/17 0:00,54.3225255902587,-130.303173015444,,,,,
833ba7927d,6/1/15 0:00,8/1/15 0:00,49.2790163720474,-123.137225580573,,,,,
4b07459d7b,6/1/15 0:00,7/1/15 0:00,49.2729148531048,-123.149890286602,,,,,
ea3972186a,6/1/15 0:00,,,,,,,,
d6a22d05e0,6/1/15 0:00,,49.281522219208,-123.066120091517,,,,,
d790938b74,6/1/15 0:00,7/1/15 0:00,49.2621825138237,-123.099827226925,,,,,
8234b828f5,6/1/15 0:00,7/1/15 0:00,49.2570724392889,-122.90361743488,,,,,
1d89eca6b0,7/1/15 0:00,3/1/16 0:00,49.3345272572505,-123.071025612364,,,,,
13dd1478a2,6/1/15 0:00,10/1/15 0:00,49.278994383047,-122.986640188815,,,,,
151619a2e3,6/1/15 0:00,,49.2840519921021,-123.101803802397,,,,,
cf17cb7f43,6/1/15 0:00,,49.2816382137986,-123.126799008691,,,,,
c084299c50,6/1/15 0:00,6/1/15 0:00,49.2876848678267,-123.135942748845,,,,,
cec7073068,6/1/15 0:00,,49.260251244656,-123.117029805974,,,,,
5c1030050a,6/1/15 0:00,8/1/15 0:00,-36.7879669826444,175.046452202236,,,,,
f14d243e1b,6/1/15 0:00,10/1/15 0:00,49.2311467143434,-123.121008301504,,,,,
d9ceea5611,6/1/15 0:00,12/1/16 0:00,49.2215326819936,-123.002372299742,,,,,
e4d4f84075,6/1/15 0:00,,,,,,,,
ebf62dc262,6/1/15 0:00,,49.2837421228845,-123.102695121586,,,,,
2879dc75e3,6/1/15 0:00,11/1/15 0:00,49.25818089285,-123.137267072311,,,,,
fee5685c4b,6/1/15 0:00,,49.2258592202892,-122.996201788155,,,,,
db60815b63,6/1/15 0:00,,49.2795721836955,-123.133148821445,,,,,
a145612807,6/1/15 0:00,,49.2929466178144,-123.045074323812,,,,,
aece17da1d,6/1/15 0:00,4/1/17 0:00,49.2304010280759,-123.011014506032,,,,,
b4a2acde64,6/1/15 0:00,4/1/16 0:00,49.2041814129085,-123.132191525778,,,,,
74c07e9b5e,8/1/15 0:00,,48.4280527934179,-123.362387735674,,,,,
269b5ffd04,6/1/15 0:00,11/1/15 0:00,49.2770635939298,-123.069456597476,,,,,
95e2b2cf8f,6/1/15 0:00,9/1/16 0:00,33.6963425534401,-117.720053303627,,,,,
6b7f081d43,6/1/15 0:00,,49.266536167619,-123.241911276169,,,,,
829b4ad13f,6/1/15 0:00,,49.2360970550766,-123.159774974082,,,,,
a764787abe,6/1/15 0:00,5/1/17 0:00,49.2592862566964,-123.237281727285,,,,,
a1db3b94f2,6/1/15 0:00,1/1/16 0:00,49.1857194170829,-122.84056122119,,,,,
c1ae8bf57f,6/1/15 0:00,,49.2828817569841,-123.130562516794,,,,,
46a3aac9f0,6/1/15 0:00,12/1/15 0:00,49.2419569477495,-123.100275704963,,,,,
a87ab29895,6/1/15 0:00,11/1/15 0:00,49.235241945055,-123.153162987156,,,,,
fba1d7b003,6/1/15 0:00,8/1/16 0:00,49.2211283683813,-122.921068353552,,,,,
0a475ab495,6/1/15 0:00,,33.9737251275789,-83.3703265482738,,,,,
876459590b,6/1/15 0:00,,49.2692902692329,-123.17025570237,,,,,
3f729d955c,6/1/15 0:00,,49.2714561200624,-123.061776921173,,,,,
9ec3a1441b,6/1/15 0:00,11/1/15 0:00,49.2583530603097,-123.114659387867,,,,,
5c9bb7eba1,9/1/15 0:00,,49.2940349540174,-123.140328460872,,,,,
def1b14905,6/1/15 0:00,8/1/16 0:00,49.2558938884994,-123.103658694822,,,,,
25aaf92fa3,6/1/15 0:00,,49.2482029691971,-123.066177965671,,,,,
b60fdf3b80,6/1/15 0:00,,49.2832453138054,-123.119364460403,,,,,
909f5345dd,6/1/15 0:00,7/1/15 0:00,49.2820571146733,-122.917383006571,,,,,
1c86b655d2,6/1/15 0:00,8/1/15 0:00,,,,,,,
e9a77451ce,6/1/15 0:00,,49.2685433840809,-123.167161167673,,,,,
16fc874cdc,6/1/15 0:00,,,,,,,,
1a0bab6e80,6/1/15 0:00,1/1/16 0:00,49.2486916459333,-122.995538451352,,,,,
db2c80b78f,6/1/15 0:00,,,,,,,,
020fa94cbe,1/1/16 0:00,,49.2851452335104,-123.088557610065,,,,,
4ae6256b9b,6/1/15 0:00,3/1/17 0:00,49.1901048217109,-121.941169400743,,,,,
17f8ff27da,10/1/15 0:00,11/1/16 0:00,50.5051067686628,-116.035188031278,,,,,
e41e32b757,6/1/15 0:00,6/1/16 0:00,49.7292748675847,-123.154250260193,,,,,
2468fcd3da,6/1/15 0:00,,49.0892691069996,-122.981924153563,,,,,
e5d3952e2c,6/1/15 0:00,,49.2578085872012,-123.242652852304,,,,,
3ae046011a,6/1/15 0:00,,49.2287341790953,-123.080786138776,,,,,
b550762cbd,6/1/15 0:00,10/1/16 0:00,49.1846329241105,-123.110159070897,,,,,
162505fa66,6/1/15 0:00,,49.2655927563522,-123.149930107577,,,,,
d1f8f4a5d6,6/1/15 0:00,6/1/15 0:00,,,,,,,
8de7ac41d5,12/1/15 0:00,,49.2119363309754,-123.13609687891,,,,,
98decc4175,6/1/15 0:00,,49.2813683796007,-123.05653479709,,,,,
0cf088a067,6/1/15 0:00,,49.2048773958473,-122.908008275083,,,,,
59d9a9cc3f,6/1/15 0:00,,49.3220592335026,-122.994615909559,,,,,
91af83ee77,6/1/15 0:00,,49.3462430753688,-123.041075030218,,,,,
97eeab6585,6/1/15 0:00,8/1/16 0:00,49.280792704571,-123.136396738686,,,,,
99d69a33ef,6/1/15 0:00,10/1/16 0:00,48.4269964677817,-123.346085442955,,,,,
75de0d8c54,6/1/15 0:00,,49.2591409914405,-123.098974312041,,,,,
b2eaeaa3a3,6/1/15 0:00,,49.2352602326694,-123.027240406815,,,,,
182c0d3908,6/1/15 0:00,,49.2800920431947,-123.101644075651,,,,,
6b76472579,6/1/15 0:00,,49.1099102937265,-122.693671617648,,,,,
11f08d9c20,6/1/15 0:00,,49.259452097187,-123.105529924644,,,,,
ceda33ca79,9/1/15 0:00,,49.189431107199,-122.928567600284,,,,,
9548d22984,6/1/15 0:00,3/1/17 0:00,49.1852651035733,-122.94526580193,,,,,
6109608349,6/1/15 0:00,6/1/15 0:00,49.2735653909609,-123.00401721503,,,,,
a57e5d2a96,6/1/15 0:00,,49.2650219700859,-123.236100694046,,,,,
d5243d2af4,8/1/15 0:00,7/1/16 0:00,49.2776609151661,-123.123584554763,,,,,
9a4d93e268,6/1/15 0:00,,49.2602441286564,-123.237984705185,,,,,
be1df5a96d,6/1/15 0:00,7/1/15 0:00,49.2608837082059,-123.246484166139,,,,,
50caa6ef9e,5/1/16 0:00,,49.280627620586,-123.091862829678,,,,,
5a9cc7efde,6/1/15 0:00,,49.264240447088,-123.156064213892,,,,,
454eedd588,6/1/15 0:00,6/1/16 0:00,49.2851344638694,-123.126859754671,,,,,
f07b34abae,6/1/15 0:00,1/1/16 0:00,49.2668203420877,-122.967371705797,,,,,
b0fa645035,6/1/15 0:00,,48.4284244720049,-123.362995448417,,,,,
137c6e26e5,6/1/15 0:00,,,,,,,,
81cc0e1255,6/1/15 0:00,,49.2677274600008,-123.151515443774,,,,,
13de3a9c99,6/1/15 0:00,12/1/15 0:00,49.1426992119252,-122.819338372021,,,,,
8fd9e44985,6/1/15 0:00,,49.1446970898473,-122.91566638797,,,,,
1509873fc9,7/1/15 0:00,,49.1470441129975,-122.887524818341,,,,,
65da6cd40a,6/1/15 0:00,,49.1506933780266,-122.8796522616,,,,,
bb27b0eedc,6/1/15 0:00,8/1/16 0:00,49.2905104121891,-123.127796361834,,,,,
95d29c01af,6/1/15 0:00,10/1/16 0:00,49.2314472791184,-123.158551574208,,,,,
ec459522e9,6/1/15 0:00,2/1/16 0:00,49.2633178958731,-123.142639452934,,,,,
74f993b9af,6/1/15 0:00,,49.27865621656,-123.069139094948,,,,,
8aeb1c3d49,6/1/15 0:00,,49.1777339449057,-123.106130939068,,,,,
2bc1b66c64,6/1/15 0:00,,49.2783517986762,-123.103522986414,,,,,
c5e607faca,6/1/15 0:00,,49.2870839590842,-123.13216711769,,,,,
fa1cbb707d,4/1/16 0:00,,49.2816156166474,-122.959098987388,,,,,
60a4a30826,6/1/15 0:00,1/1/16 0:00,49.2838344939844,-123.10754379856,,,,,
ca7daa0484,12/1/15 0:00,,49.1893477720261,-122.857613439786,,,,,
1a5db76003,7/1/15 0:00,,49.2801104186272,-123.127717509529,,,,,
20d8aefe19,12/1/16 0:00,6/1/17 0:00,49.2618025277687,-123.063994016271,,,,,
dd4845b7e8,6/1/15 0:00,,49.277575415499,-123.072061596421,,,,,
273382a655,4/1/16 0:00,,49.2542192651122,-123.1749451861,,,,,
0940092bc9,6/1/15 0:00,1/1/16 0:00,49.2366436547041,-123.019032162647,,,,,
ae27c0f74b,6/1/15 0:00,,49.2176287898254,-123.118425738318,,,,,
5708a67e6e,6/1/15 0:00,11/1/15 0:00,49.2074068468313,-122.902921939021,,,,,
cfc497f12e,6/1/15 0:00,7/1/15 0:00,49.2142760498944,-123.080798479042,,,,,
e518a9722a,6/1/15 0:00,,49.3155767316168,-123.083133768281,,,,,
d01a6676fd,6/1/15 0:00,12/1/15 0:00,49.2809978002775,-123.133140189713,,,,,
2ab8df5146,6/1/15 0:00,,49.3292149334408,-123.109918680017,,,,,
a7b4498139,6/1/15 0:00,7/1/15 0:00,49.1334239591681,-122.304999137755,,,,,
61eaa34e6b,6/1/15 0:00,,49.2771391868256,-123.097342182213,,,,,
0e673a297b,6/1/15 0:00,,49.1987451385055,-122.849519500427,,,,,
bce9e75a8a,6/1/15 0:00,,49.286365876914,-123.125545872971,,,,,
1be463a73e,6/1/15 0:00,,49.2910033653346,-123.139717904429,,,,,
21bf95e633,6/1/15 0:00,,49.2923124586903,-123.141049652546,,,,,
56e7334f9a,6/1/15 0:00,,49.1614262782383,-123.127832418257,,,,,
5e1e0584d2,6/1/15 0:00,,49.2267144032624,-122.996255961267,,,,,
efa89e2dcf,6/1/15 0:00,8/1/16 0:00,49.2632733790547,-123.142787276696,,,,,
7cdf8a2497,4/1/16 0:00,11/1/16 0:00,49.2686214593075,-123.156915230043,,,,,
58fd0955cd,6/1/15 0:00,,49.2669168239275,-123.097899579901,,,,,
1e5a43d985,6/1/15 0:00,,49.290581478632,-123.137642788057,,,,,
eed4a17acf,6/1/15 0:00,,,,,,,,
e0d3af1485,6/1/15 0:00,7/1/16 0:00,49.219748207109,-123.033376573287,,,,,
9e51c20036,6/1/15 0:00,,49.2900998843742,-123.056550874879,,,,,
2ec4d436cf,6/1/15 0:00,,49.2773945507109,-123.065278407069,,,,,
3846435175,6/1/15 0:00,,,,,,,,
7a21bbe724,3/1/16 0:00,7/1/16 0:00,49.2594965798296,-123.09678672657,,,,,
3b5255bd6f,6/1/15 0:00,7/1/15 0:00,49.2682126140432,-123.09743269579,,,,,
1d260aebbe,9/1/16 0:00,,49.2083603455288,-122.931179451379,,,,,
47f17c4243,6/1/15 0:00,6/1/15 0:00,49.2600620564765,-122.95669830266,,,,,
1c7267a348,6/1/15 0:00,,,,,,,,
d21a2d53bd,6/1/15 0:00,9/1/16 0:00,48.4282301892059,-123.40399622871,,,,,
74e3bb610b,11/1/16 0:00,,49.2144223952081,-123.104029831237,,,,,
ea5c738cea,8/1/15 0:00,,49.1559115962755,-122.904066658535,,,,,
e7b8be832a,6/1/15 0:00,11/1/15 0:00,49.2643335568485,-123.068838416119,,,,,
8ff0f55ed2,6/1/15 0:00,,49.2811702355033,-123.119825009691,,,,,
f6de95cef0,6/1/15 0:00,7/1/16 0:00,49.2536966045011,-123.231720359713,,,,,
3c6f4ec36c,5/1/16 0:00,,,,,,,,
0dc660af06,2/1/16 0:00,,49.271267607264,-123.146449890038,,,,,
1fbef7846d,5/1/16 0:00,,49.2776071957277,-122.831073085067,,,,,
72f105f1ed,7/1/15 0:00,8/1/15 0:00,48.4284761532099,-123.380155967712,,,,,
984869ac89,6/1/15 0:00,7/1/15 0:00,49.2633300713147,-123.085566994477,,,,,
696174a2c1,6/1/15 0:00,,49.2588307291546,-123.08113895493,,,,,
5b00f3ee43,6/1/15 0:00,,49.2895980144209,-123.137741743429,,,,,
c7c34aa8e5,6/1/15 0:00,,49.2653952302614,-123.06060868611,,,,,
f3a3f6dcad,6/1/15 0:00,7/1/15 0:00,49.2224060834673,-123.088994735228,,,,,
32e949ba05,6/1/15 0:00,4/1/16 0:00,49.1654756152746,-123.166007683243,,,,,
764b3d2a44,5/1/17 0:00,,49.2577169378462,-123.124233024304,,,,,
cf1d9ee717,6/1/15 0:00,,49.2508574428372,-123.231984898101,,,,,
8462986444,6/1/16 0:00,,49.2603507309122,-123.100787835813,,,,,
d5adf55604,6/1/16 0:00,,49.2307550158045,-123.028129148961,,,,,
0139a15f4f,6/1/15 0:00,4/1/17 0:00,49.2786154398656,-123.118513805759,,,,,
04598415e1,6/1/15 0:00,10/1/15 0:00,52.4901301833301,-0.475086828069905,,,,,
ae1ca7b044,6/1/15 0:00,2/1/16 0:00,49.2793607329471,-123.101811979678,,,,,
d1dea0b996,6/1/15 0:00,,49.2721338202133,-123.144918900979,,,,,
0e56b106f4,6/1/15 0:00,,49.2140576760091,-122.920588623022,,,,,
6d7aef4c06,6/1/15 0:00,9/1/15 0:00,49.1137611447829,-122.745051439791,,,,,
3996fa7396,6/1/15 0:00,,49.3171291061265,-123.049531669536,,,,,
8b3316fe16,6/1/15 0:00,,49.2857319037526,-122.791475273094,,,,,
0b018b2d39,6/1/15 0:00,6/1/16 0:00,48.414222686892,-123.346566062293,,,,,
6bc3205b17,6/1/15 0:00,,49.279251010136,-123.137447555192,,,,,
9408605f2e,6/1/15 0:00,,48.4345809903251,-123.393073354097,,,,,
abcbfc4298,6/1/15 0:00,11/1/15 0:00,49.2779573943751,-123.117366713773,,,,,
a7752c7aec,6/1/15 0:00,7/1/15 0:00,49.1792074812136,-122.846060343498,,,,,
a514f20611,7/1/15 0:00,,49.2608646229303,-123.193804273285,,,,,
137d8e8fc3,11/1/15 0:00,,49.2788353012623,-123.137720085822,,,,,
ada703f69a,6/1/15 0:00,11/1/15 0:00,49.2613965118082,-123.209774327578,,,,,
b7a7b09269,6/1/15 0:00,3/1/17 0:00,49.2367055441466,-123.076035065373,,,,,
b80221f241,6/1/15 0:00,,49.2683149096582,-123.165498841135,,,,,
eaca4d48de,6/1/15 0:00,9/1/16 0:00,49.2611564007101,-123.23689144352,,,,,
3bc16ab4ef,6/1/15 0:00,4/1/17 0:00,49.2838373918332,-123.126209483104,,,,,
bc6b5d3499,6/1/15 0:00,,49.2119917206809,-122.919454356018,,,,,
3efcfe41df,9/1/15 0:00,,48.4205525621885,-123.351759991969,,,,,
ac0c434c8c,6/1/15 0:00,1/1/16 0:00,49.2241665343701,-123.051775977964,,,,,
f1a50f8d4a,6/1/15 0:00,9/1/16 0:00,49.2040064803358,-122.906278620432,,,,,
3c95695b55,7/1/15 0:00,,49.2489494860628,-123.055542625478,,,,,
2786eeccf7,6/1/15 0:00,4/1/16 0:00,49.250138276283,-123.074823095817,,,,,
2d0c8d7783,6/1/15 0:00,11/1/16 0:00,49.2510936522266,-122.889920386285,,,,,
0c4c1906b9,7/1/15 0:00,,49.25890977914,-123.06535330181,,,,,
de13f6f704,7/1/16 0:00,9/1/16 0:00,49.2467750092553,-122.876427339673,,,,,
df2c2c503e,6/1/15 0:00,,,,,,,,
ff47c227e3,7/1/15 0:00,4/1/16 0:00,49.2880459170127,-123.126921617033,,,,,
9d598fe9cb,6/1/15 0:00,,49.2035755367534,-122.910735798413,,,,,
11fb800be8,6/1/15 0:00,11/1/16 0:00,49.2551733555298,-123.097599142706,,,,,
2becbc37e5,6/1/15 0:00,,49.2784474187968,-123.134595212746,,,,,
c125a397db,6/1/15 0:00,8/1/15 0:00,49.1448655821995,-123.110934443529,,,,,
7f6fc3dab5,6/1/15 0:00,,49.256120668314,-122.864736422054,,,,,
bc0a04f8c5,6/1/15 0:00,,49.2254234864382,-123.006438692355,,,,,
a13a2394c4,7/1/15 0:00,,49.5862329100614,-123.224326970408,,,,,
b330af773c,6/1/15 0:00,11/1/15 0:00,49.314497865968,-123.080648140169,,,,,
