"","Hash","Start","End","Latitude","Longitude","location_counter"
"6173","5d32fea5dc","4/1/15 0:00","7/1/15 0:00",49.2875285937958,-123.139763563022,53
"6174","ea6c6003db","11/1/11 0:00","",49.3529244832728,-123.269811997235,0
"6175","26c0f24f85","11/1/11 0:00","3/1/16 0:00",49.2608835873227,-123.116289050081,25
"6176","cbd7189f5e","11/1/11 0:00","12/1/14 0:00",49.2077798612448,-122.92258155083,7
"6177","9ccc38b36c","11/1/12 0:00","",49.2867265805284,-123.135820086563,59
"6178","4544f94172","11/1/11 0:00","",49.2719211193119,-123.045573228237,4
"6179","ede39d54aa","11/1/11 0:00","12/1/16 0:00",49.2095735844662,-123.125396216958,4
"6180","e0c4d4f78f","11/1/11 0:00","9/1/16 0:00",49.2685871568532,-123.146914977187,22
"6181","3b8caf305f","11/1/11 0:00","",49.22006684515,-122.923858491953,3
"6182","5152b54065","11/1/11 0:00","4/1/16 0:00",49.2598268376359,-123.150725244856,18
"6183","08a4e09ab8","11/1/11 0:00","",49.180940915752,-122.948396353252,0
"6184","1bb8820b67","11/1/11 0:00","",49.2655556224342,-123.07127592432,28
"6185","498313d807","11/1/11 0:00","",49.2696198525816,-123.070304748065,36
"6186","023c53bb94","11/1/11 0:00","",49.2615010158036,-123.110862088995,29
"6187","ed0acd0647","11/1/11 0:00","8/1/16 0:00",49.2618280894256,-123.115806030375,24
"6188","e7887f94cf","11/1/11 0:00","",49.2578261452263,-123.132459082373,19
"6189","ccefcfe961","11/1/11 0:00","",49.236174179491,-123.088902206654,3
"6190","d69a1bcc30","11/1/16 0:00","",49.2267963893513,-123.051647375113,0
"6191","7ccb118dc7","11/1/11 0:00","8/1/15 0:00",49.2735058817876,-123.151666725062,17
"6193","01f078beda","11/1/11 0:00","11/1/14 0:00",49.2566944097903,-123.033983163712,2
"6194","e95752d102","11/1/11 0:00","6/1/17 0:00",49.2663537128216,-123.172673892997,16
"6195","096935ba4c","11/1/11 0:00","",49.2626962959669,-123.12563954921,26
"6196","6a9e289f12","11/1/11 0:00","",49.2559171491457,-123.124631106416,21
"6197","9bc53c627b","11/1/11 0:00","",49.2673286953949,-123.134201515667,22
"6198","3d1b89bace","11/1/11 0:00","",49.2684403115628,-123.160694512816,23
"6199","55081afa12","3/1/14 0:00","",49.2829630517942,-123.06199698471,17
"6200","8ac16b15bd","11/1/11 0:00","",49.2763767527545,-123.110279129254,35
"6201","11cc87d950","3/1/16 0:00","12/1/16 0:00",49.2682641095444,-123.099063516309,23
"6202","afe3edce62","11/1/11 0:00","",49.2921485511203,-123.138953686234,38
"6203","bea73ead1c","11/1/11 0:00","",49.2809716547676,-123.121837204323,54
"6204","b8d786169a","11/1/11 0:00","",49.2493719462258,-123.013708765573,1
"6205","e8ad47b8e7","11/1/11 0:00","",49.2592704683619,-122.90931172713,2
"6206","fa1df62bc9","12/1/15 0:00","",49.2814466710303,-123.10787050502,25
"6208","9ce66645c4","11/1/11 0:00","",49.2726794475005,-123.159039823276,16
"6209","9e78811b71","11/1/11 0:00","3/1/16 0:00",49.2355887026978,-123.155095520053,4
"6210","a2956cc75e","2/1/17 0:00","",49.2925538424069,-123.141827528428,30
"6211","83a041a793","11/1/11 0:00","9/1/16 0:00",49.2683430465251,-123.158919240469,24
"6212","0c505c6c4d","11/1/11 0:00","6/1/15 0:00",49.2208488780805,-123.030352071741,0
"6213","4033bbca38","11/1/11 0:00","",49.2056179337684,-122.904512584237,7
"6214","3c8782d7b8","11/1/12 0:00","",49.2046068667144,-123.136126688361,4
"6215","3c580b35dc","11/1/11 0:00","",49.2759154056128,-123.113891296549,36
"6216","32e57f82a7","11/1/11 0:00","",49.2775863847651,-123.062945753902,25
"6217","858abf4adc","11/1/11 0:00","11/1/16 0:00",49.2789215661163,-123.065526241566,22
"6218","8a292f26cf","11/1/11 0:00","",49.2574806217047,-123.147853939465,15
"6219","30e38062a7","11/1/11 0:00","",49.2615289885496,-123.090234163605,22
"6220","5ac019efc6","11/1/11 0:00","",49.2713535895308,-123.160623203503,19
"6221","225ed65613","11/1/11 0:00","",49.2498958279253,-123.066001299795,8
"6222","a31553006f","11/1/11 0:00","",49.2635677879411,-123.086565181284,21
"6223","cd97e22bc5","11/1/11 0:00","",49.2577524118731,-123.074570117266,19
"6225","bc2a636127","11/1/11 0:00","",49.2472074946367,-123.041372369976,3
"6226","79cfffeccd","11/1/11 0:00","",49.2405972722236,-123.099331154522,6
"6227","506eaa0faf","11/1/11 0:00","3/1/15 0:00",49.2329368865741,-123.121587239965,2
"6228","583fff867c","11/1/11 0:00","",49.2537299882852,-123.043310010585,2
"6229","40520cdba6","12/1/11 0:00","",49.2778732897188,-123.1329640714,47
"6230","d2194213f4","12/1/11 0:00","",49.2721004513041,-123.069092023709,35
"6231","30006e516e","12/1/11 0:00","",49.2719278560692,-123.118556134075,30
"6232","1c4ef6c4a9","12/1/11 0:00","",49.2233188259687,-122.922941094065,2
"6233","4d0ca2aa03","7/1/16 0:00","",49.1922473855796,-122.792605167862,0
"6234","7aca35ef76","12/1/11 0:00","",49.2615077646085,-122.744919392533,0
"6235","16fb1d8b0e","12/1/11 0:00","",49.2509220798566,-122.820655633766,0
"6236","4970aada64","12/1/11 0:00","2/1/17 0:00",49.2641053949672,-122.747824150234,0
"6237","43cd690240","12/1/11 0:00","",49.248151034253,-123.095393366109,11
"6238","08a98b5550","12/1/11 0:00","",49.2052378439104,-123.046175890292,2
"6239","f50e7cf27b","12/1/11 0:00","",49.2641665894897,-123.179919723765,12
"6240","90f6b90f40","12/1/11 0:00","2/1/17 0:00",49.2652546138719,-123.170063718809,15
"6241","51e21c94dd","12/1/11 0:00","",49.2852659373661,-123.131780468685,61
"6242","065ba49295","12/1/11 0:00","",49.2502255340933,-123.063962582158,7
"6243","61bb5f8328","12/1/11 0:00","3/1/15 0:00",49.2463340642839,-123.123102898665,5
"6244","8aab25a88a","12/1/11 0:00","",49.2654868625707,-123.138247238402,24
"6245","1ce3f03769","12/1/11 0:00","",49.2519344206581,-123.233854493666,6
"6246","af72337e37","12/1/11 0:00","",49.2488372350163,-123.09240381217,11
"6247","23ff8b5551","12/1/11 0:00","11/1/14 0:00",49.2874141320032,-123.135110616287,59
"6248","c2df48b7e1","12/1/11 0:00","",49.2614439251625,-123.132248764059,22
"6250","696def707d","12/1/11 0:00","",49.2619984067821,-123.142446432097,27
"6251","4c7f90d2c2","12/1/11 0:00","",49.2587102924864,-123.142625175004,19
"6252","5be2ad2ddb","12/1/11 0:00","",49.2661561641279,-123.172013940441,15
"6253","4fe4de1851","12/1/11 0:00","",49.2889140766348,-123.131871003557,59
"6254","d8f5d35420","12/1/11 0:00","",49.2850510884718,-123.122680058115,52
"6255","6760c82abe","12/1/11 0:00","",49.2587152803207,-123.136333471187,19
"6256","0825a51bd0","12/1/11 0:00","",48.416544979877,-123.357923041715,10
"6257","c072021f92","12/1/14 0:00","",49.2792212429467,-123.129796438881,55
"6258","e6dac4ddee","12/1/11 0:00","",49.2823366206542,-123.107401079671,24
"6260","e3010b2081","3/1/15 0:00","",48.4204942407002,-123.347273159999,7
"6261","8fc68fdb58","12/1/11 0:00","",49.2831220466263,-123.095225822896,15
"6262","0dcb7c8e35","12/1/11 0:00","",49.2624949679599,-123.071447919053,26
"6263","a600095c10","6/1/15 0:00","",49.0578020228734,-122.841688033928,0
"6264","1acce77376","12/1/11 0:00","",49.2935285457506,-123.047884701012,4
"6266","7bbe9735c2","12/1/11 0:00","1/1/16 0:00",49.3328314025483,-123.090920850518,0
"6267","d63e62e27e","11/1/15 0:00","",49.262382719125,-123.126447042894,29
"6268","2d151b5488","12/1/11 0:00","9/1/15 0:00",49.2503723152463,-123.0684355737,11
"6269","3801d396f3","12/1/11 0:00","",49.1752336513583,-123.142317186418,3
"6270","8e14733b99","3/1/15 0:00","",49.2780980652916,-123.107163123916,35
"6271","0068b8dc1a","5/1/16 0:00","",49.3479791690805,-123.164800308299,0
"6272","a068eca060","5/1/12 0:00","",49.2562049605013,-123.105950786554,29
"6273","fb48d21694","12/1/11 0:00","",49.2882594134537,-123.139974920537,50
"6274","2bbfa42271","12/1/11 0:00","11/1/15 0:00",49.2752190198809,-123.132671561621,38
"6275","24464419d6","12/1/11 0:00","4/1/15 0:00",49.2572700736038,-123.192865625407,4
"6276","a5b7de70d2","12/1/11 0:00","",49.2581749139924,-122.899987015674,3
"6277","6c06dad30f","12/1/11 0:00","1/1/16 0:00",49.2706950133478,-123.152994660325,19
"6278","c76b453989","6/1/12 0:00","9/1/16 0:00",49.2418323595332,-123.098107141389,8
"6279","bf7b4fa111","12/1/11 0:00","9/1/15 0:00",49.2687863910297,-123.183224978232,10
"6280","d992b92755","10/1/13 0:00","",48.4160867407064,-123.368720858065,9
"6281","af40c6e102","12/1/11 0:00","5/1/17 0:00",49.2392028411298,-123.027568350316,6
"6282","2637290694","12/1/11 0:00","1/1/17 0:00",49.1267874156104,-122.653840532567,0
"6283","627501eb14","12/1/11 0:00","11/1/15 0:00",49.2867868240146,-123.049838805285,8
"6284","87cc0b07c9","12/1/11 0:00","",49.2811837928247,-123.103293078638,20
"6285","5940ccfdee","12/1/11 0:00","",49.318497671071,-123.084973762793,7
"6286","abd5b6a471","2/1/13 0:00","",49.2930032441917,-123.139605081836,33
"6287","f735c96989","12/1/11 0:00","",49.2874551270513,-123.01574859958,2
"6288","ce40f0558a","6/1/16 0:00","",49.2812352842096,-123.13215279219,56
"6289","2c5d950ca1","12/1/11 0:00","",49.236284823755,-123.099080445879,5
"6290","5fd36ed403","12/1/11 0:00","10/1/16 0:00",49.2343650562259,-123.113241449025,2
"6291","674ac7f6ef","6/1/12 0:00","",49.2777829057562,-123.117747719565,37
"6292","3c9d698262","12/1/11 0:00","",49.2665216251858,-123.093892181092,25
"6293","3fc36e4c2f","12/1/11 0:00","1/1/16 0:00",49.2422141938944,-123.087350107784,6
"6294","6c787d8de6","12/1/11 0:00","",49.285459735207,-123.049022972582,9
"6295","40be4cf9c7","12/1/11 0:00","",49.2549222968207,-123.121457014742,19
"6296","5d8949b71e","12/1/11 0:00","",49.2608459567,-123.158225935246,17
"6297","b9539bb6c4","12/1/11 0:00","1/1/16 0:00",49.2267269141137,-123.081867229696,1
"6298","e2ce1c7fe7","12/1/11 0:00","",49.3448402932794,-123.266827284809,0
"6300","ab3d8aeda4","12/1/11 0:00","",49.2805270312263,-123.09446050505,18
"6301","6e08a2377b","12/1/11 0:00","",49.2662388869369,-123.119892061489,27
"6302","1d1cfbd118","4/1/15 0:00","",49.2727664944108,-123.105134509017,22
"6304","1906cb4dc4","12/1/11 0:00","",49.2509185538135,-123.110531804974,16
"6305","de3d0ee6e1","12/1/11 0:00","",49.2744195304842,-123.095908863317,21
"6306","d207914e5b","12/1/11 0:00","",49.2780019198461,-123.081713412599,19
"6307","bc9346c690","8/1/12 0:00","",49.2385709483864,-123.0290297468,6
"6308","724bdb8f83","12/1/11 0:00","1/1/15 0:00",49.2090872900252,-123.046013272425,2
"6309","240a9365b7","12/1/14 0:00","",49.2771466723945,-123.10143077907,27
"6310","1604aaf2ed","12/1/11 0:00","",49.2762782211985,-123.094599938747,22
"6311","0f22d5de38","12/1/11 0:00","",49.2680759078878,-123.156514039441,22
"6312","c1f125dd36","5/1/15 0:00","",49.2373773796958,-123.114114280924,1
"6313","6a43e8ca62","9/1/15 0:00","",49.207942850457,-122.915422386399,12
"6314","31fdf152ca","9/1/16 0:00","2/1/17 0:00",49.2820109211848,-122.905961711442,3
"6315","ffb61d231f","12/1/11 0:00","",49.2589554678451,-123.068916405412,18
"6316","079c1f289a","12/1/11 0:00","9/1/16 0:00",49.3100340215339,-123.069610073082,5
"6317","974a981327","12/1/11 0:00","7/1/16 0:00",49.2607833898161,-123.165216268387,14
"6318","fddba53935","12/1/11 0:00","3/1/16 0:00",49.280055119051,-123.134058128047,51
"6319","2c131ee09e","12/1/11 0:00","9/1/15 0:00",49.2823209800425,-123.07119762465,17
"6320","90bd022f2e","12/1/11 0:00","4/1/15 0:00",49.2131198659072,-123.093508744377,0
"6321","cf75dc452d","1/1/12 0:00","",49.2611261526436,-123.155226950853,20
"6322","77ac5ee824","1/1/12 0:00","",49.2803038233079,-123.12198179448,54
"6323","3e31b50253","1/1/12 0:00","",49.2658935244648,-123.103117487105,31
"6324","f709e28d4f","1/1/12 0:00","12/1/15 0:00",49.9449200974505,-119.427994686897,0
"6325","3d69c60dd1","1/1/12 0:00","",49.3239632839555,-122.948468583416,0
"6326","10d635e596","1/1/12 0:00","",49.2564061457203,-123.121437313796,25
"6327","2abe97a02e","8/1/15 0:00","3/1/16 0:00",49.2638113134198,-123.095171793275,28
"6328","aa875441c6","1/1/12 0:00","",49.2599573044441,-123.106494570797,34
"6329","8cec902057","1/1/12 0:00","11/1/14 0:00",49.2796070489799,-123.126776976251,59
"6330","475ab609ca","6/1/16 0:00","",49.2632736826861,-123.08904911313,22
"6331","7a5f4622a6","11/1/16 0:00","",49.2479470015985,-122.892710238555,6
"6332","4740f8614d","1/1/12 0:00","8/1/15 0:00",49.2542150720451,-123.081035174363,13
"6333","a9a5db422d","1/1/12 0:00","",49.2835586559341,-123.133073759126,62
"6334","2a14e2f94c","1/1/12 0:00","",49.2880995446104,-123.130653451299,60
"6335","4371b8bca4","1/1/12 0:00","11/1/14 0:00",49.2665585406195,-123.148671776576,28
"6336","a1fbb828c4","1/1/12 0:00","",49.2605108854579,-123.074883119656,21
"6337","7e43e7d5f3","1/1/12 0:00","9/1/15 0:00",49.2139359226812,-122.956740645803,6
"6338","e70188cea2","1/1/14 0:00","5/1/15 0:00",49.1244855428404,-122.888988850197,0
"6339","47abdd0e99","4/1/14 0:00","",49.2883492718158,-123.133518483167,59
"6340","b947198acb","11/1/12 0:00","",49.2233408003858,-122.895684343801,3
"6341","25650882bc","1/1/12 0:00","",49.2580896110163,-123.155341836932,15
"6342","b2cfc4f7c2","1/1/12 0:00","",49.2825167103034,-123.080040223835,15
"6343","94c99c45cd","1/1/12 0:00","",49.2206602531898,-123.023632113613,0
"6344","3d22fe1e72","1/1/12 0:00","",49.272092707059,-123.15163027579,18
"6345","dcdfb8802c","1/1/12 0:00","",49.2145238620181,-122.966322686371,4
"6346","9d8c15f900","5/1/17 0:00","",49.2307250896723,-123.09246658067,4
"6347","46e77ec323","9/1/13 0:00","2/1/15 0:00",49.2675513867863,-123.15442327822,24
"6348","d08edc1788","1/1/12 0:00","",49.2398134063638,-122.772897406216,0
"6349","73312fca44","1/1/12 0:00","",49.2799227168703,-123.117822804276,41
"6350","38591ef60a","1/1/12 0:00","",49.2707415009442,-123.160502558888,22
"6351","d405ea6925","9/1/16 0:00","",49.2617771157346,-123.088839412963,22
"6352","d23447247b","1/1/12 0:00","8/1/15 0:00",49.2680276024392,-123.072294460591,30
"6353","c0fd0641e6","12/1/13 0:00","",49.259832849318,-123.093430724585,24
"6354","d5503efacf","1/1/12 0:00","",49.281237601066,-123.118737156155,44
"6355","e3dd9ffbc6","10/1/15 0:00","",49.2560175431933,-123.105800921965,29
"6356","ddb9dd8a2e","1/1/12 0:00","",49.3192797127255,-123.077638243984,8
"6357","eebf3fede2","3/1/14 0:00","",49.2605982701984,-123.137204863676,22
"6359","19009914fd","1/1/12 0:00","",52.0980609442218,-106.621568352986,0
"6360","b41baaf3fa","1/1/12 0:00","12/1/14 0:00",49.2500375486448,-123.102221019889,18
"6361","cd7c4acc51","1/1/12 0:00","",49.2556775968385,-123.077065199912,15
"6362","044c13d109","1/1/12 0:00","",49.264866742431,-123.068477364939,29
"6363","5c72353988","2/1/15 0:00","",48.4382779849361,-123.380068822128,6
"6364","70e95ca822","1/1/12 0:00","2/1/15 0:00",49.2856879675647,-123.136117440803,64
"6366","7a4f5fae25","1/1/12 0:00","",49.2655491213869,-123.092080501112,24
"6368","5be9e634af","1/1/12 0:00","",49.0255633189155,-122.764987215416,0
"6369","59e1c30804","1/1/12 0:00","",49.2843428205837,-123.126509481557,62
"6370","0e15137cb1","1/1/12 0:00","",49.2352586413444,-123.031941110177,6
"6371","bf6f6c5367","1/1/12 0:00","11/1/16 0:00",49.2643227488299,-123.133269481333,22
"6372","23afe21da4","12/1/13 0:00","",49.2572371584259,-123.050177817356,3
"6373","42d33021b4","1/1/12 0:00","8/1/16 0:00",49.2835648418944,-123.128307169992,65
"6374","25972006ae","1/1/12 0:00","",49.2675252220292,-123.157290090741,24
"6375","49a2723c82","1/1/12 0:00","12/1/16 0:00",49.2595788733909,-123.062127673854,18
"6376","a9c4047084","1/1/12 0:00","",49.2048994691046,-123.127939927671,5
"6377","221c0fb628","1/1/12 0:00","5/1/16 0:00",49.2593293469122,-123.247058362009,16
"6378","d8460d523a","1/1/12 0:00","",49.2653235661951,-123.127028936066,26
"6380","651888e02e","1/1/12 0:00","5/1/15 0:00",49.2735514064065,-123.186892445297,4
"6381","e81b44926c","1/1/12 0:00","",50.7068718913621,-119.212571577374,0
"6382","269de3a52e","1/1/12 0:00","7/1/15 0:00",49.2108884027308,-122.988407989149,1
"6383","84e24acc13","1/1/12 0:00","",49.2581268853148,-123.124421989149,28
"6384","037ead6969","1/1/12 0:00","",49.2614838749593,-123.247426707944,16
"6385","0641f242ea","1/1/12 0:00","",49.2045284140236,-122.918008618764,11
"6386","896156e417","1/1/12 0:00","",49.2484355942753,-123.155250135975,0
"6387","3128dc51bd","1/1/12 0:00","",49.1622856364474,-123.181215286662,0
"6388","a3ae5b9979","1/1/12 0:00","11/1/14 0:00",49.3140478060228,-123.078431974347,8
"6389","437e6ef9b4","1/1/12 0:00","",49.2128103768681,-122.925993019048,4
"6390","2a5f5715a3","1/1/12 0:00","2/1/17 0:00",49.2696824672843,-123.154271393903,21
"6391","e39bb7aa40","1/1/13 0:00","3/1/15 0:00",49.276634537681,-122.964606406937,0
"6392","a39d4d36fa","1/1/12 0:00","",49.2658679326729,-123.161892390909,21
"6393","5efbb92618","1/1/12 0:00","",49.2706333723154,-123.158634577172,20
"6394","aa3196e05f","1/1/12 0:00","11/1/15 0:00",49.2853856483265,-123.125576874605,59
"6395","646f2b5ae6","1/1/12 0:00","",49.2805474005416,-123.134706574818,52
"6396","e9dbf4faaa","9/1/15 0:00","",49.2586802669509,-123.145727311098,18
"6397","e006421a46","1/1/12 0:00","",49.2746300223641,-123.055056495695,17
"6398","22ceea46f9","1/1/12 0:00","9/1/16 0:00",49.2493335933451,-123.028455356305,1
"6399","ec3ba3f7b7","7/1/14 0:00","",49.2312239223499,-123.124129015577,2
"6400","c7be58076a","1/1/12 0:00","",49.2607056763006,-123.251273715981,12
"6401","595db0d16a","1/1/12 0:00","",49.2589672562871,-123.249395841582,12
"6402","d7c3457db4","6/1/16 0:00","",49.2585387051856,-123.121109371384,27
"6403","d9e5c62002","1/1/12 0:00","",49.1283196775873,-123.170746985672,0
"6404","aec11b67a2","1/1/12 0:00","",49.2383218610573,-123.071762199339,2
"6405","ae8e7385f0","1/1/12 0:00","11/1/15 0:00",49.2895901712224,-123.126864203814,43
"6406","a27ad736e5","1/1/12 0:00","",49.2678466915288,-122.991703722106,3
"6407","c1edb1ad41","1/1/12 0:00","6/1/15 0:00",49.2576981514396,-123.092930012894,22
"6408","7a60b93f42","1/1/12 0:00","",49.282048921357,-123.107671827452,24
"6409","a0933ebd49","1/1/12 0:00","",49.2759831285028,-123.095896476865,22
"6410","67329ddda9","3/1/13 0:00","3/1/17 0:00",49.2757639774678,-123.080422046898,22
"6411","70b0ba491b","1/1/12 0:00","",49.205204510023,-123.136083196264,4
"6412","cf60c3aa6b","1/1/12 0:00","",49.2605377494137,-123.078179817705,21
"6413","e589867b4e","1/1/12 0:00","",49.4334593500387,-123.667514663659,0
"6414","447e968f41","10/1/14 0:00","9/1/16 0:00",49.1169460395833,-122.76261488182,0
"6415","2f1b2c4f09","1/1/12 0:00","",49.2648213651906,-123.125041953819,29
"6416","b322db8a8e","1/1/12 0:00","",49.2618882549273,-123.101788542721,34
"6417","3c08a8f4c4","1/1/12 0:00","",49.2734868558357,-123.120412315902,32
"6418","a3da985679","5/1/16 0:00","",49.5081935808027,-117.27174110459,0
"6419","d50b69447c","1/1/12 0:00","11/1/15 0:00",49.0344412891564,-122.826053201309,0
"6420","77dc14deef","1/1/12 0:00","",49.2735482107664,-123.165037886673,11
"6421","44d6687464","1/1/12 0:00","",49.2180188148556,-123.134722866041,1
"6422","d674c7938a","1/1/12 0:00","9/1/16 0:00",49.3061130823757,-123.07139269808,3
"6423","72226200ac","1/1/12 0:00","3/1/17 0:00",49.2618149007128,-123.096569529236,30
"6424","84f7bdbd07","1/1/12 0:00","",49.281847389546,-123.09963185152,20
"6425","ed345a6015","1/1/12 0:00","6/1/16 0:00",49.2890121700168,-123.139413306959,50
"6426","4c1ef43056","3/1/14 0:00","",49.2633414258275,-123.085996304924,19
"6427","f359942bc3","1/1/12 0:00","",49.2653901811622,-123.159506665194,24
"6429","33beaccdc3","1/1/12 0:00","",49.2387078055367,-123.040831501846,5
"6430","d2192fda1a","1/1/12 0:00","",49.2539439169424,-123.100211896298,23
"6431","edaf1a9a7b","1/1/12 0:00","",49.275107912503,-122.909591572396,3
"6432","b4fbd6cb05","1/1/12 0:00","",49.275899273005,-123.134191635688,39
"6433","2b242bd558","1/1/12 0:00","",49.2775305893155,-123.082259380076,19
"6434","632160d9ee","11/1/14 0:00","",49.2924614155918,-123.055586390329,4
"6435","29b5dc7bb9","1/1/12 0:00","5/1/16 0:00",49.3284442566183,-123.071731854274,7
"6436","3cdf9344ef","1/1/12 0:00","",49.2860027297461,-123.096032208635,12
"6438","49b2bb4094","1/1/12 0:00","",49.1111856640236,-122.828173371643,0
"6439","70860b90ee","1/1/12 0:00","4/1/17 0:00",49.257677482058,-123.137409057689,19
"6440","4eca122f46","4/1/14 0:00","",49.227712595119,-123.092086406627,5
"6441","60c0e6c68a","1/1/12 0:00","",49.2856213024783,-123.107014033801,20
"6442","5210eaf2f4","1/1/12 0:00","2/1/16 0:00",49.2850503933212,-123.049438442618,9
"6443","46d4842e65","2/1/12 0:00","",49.2606032449101,-122.782477162761,0
"6444","92b6ab199b","2/1/12 0:00","",49.2585640964,-123.207551367654,6
"6445","f119d9b88c","2/1/12 0:00","",49.3364931350746,-123.04622844867,0
"6446","18b0a0e988","2/1/12 0:00","",49.2660572174443,-122.98781720706,2
"6447","189bbe04ee","2/1/12 0:00","",49.2724452601194,-123.106330769771,22
"6448","a95f3f7d5e","11/1/14 0:00","",49.2669600933457,-123.114121154496,29
"6449","864821f326","2/1/12 0:00","",49.2317058258031,-123.187618525381,0
"6450","9034400d28","2/1/12 0:00","",49.276767410069,-123.126160941193,44
"6451","1fc0920dbd","2/1/12 0:00","",49.2667999244683,-123.237897551494,10
"6452","b9c81383a0","2/1/12 0:00","10/1/15 0:00",49.2352342481932,-122.772365950227,0
"6453","ae0326ac45","2/1/12 0:00","",49.2662257019083,-123.15001706961,29
"6454","bc1c593640","2/1/17 0:00","",49.2649103986737,-123.109953940453,34
"6455","d6cc0a94ed","2/1/12 0:00","6/1/16 0:00",49.2231379442598,-123.094058971249,4
"6456","24347a7abf","10/1/12 0:00","",49.2635272898102,-123.129547184851,22
"6457","ce8b3e986e","5/1/12 0:00","4/1/16 0:00",49.2594184107029,-123.086944757041,20
"6458","9f40e6482d","2/1/12 0:00","12/1/15 0:00",49.2813424643933,-123.107822329115,25
"6459","b6649ba304","2/1/12 0:00","",49.246277562725,-123.090717336139,10
"6460","076e7f6414","2/1/12 0:00","",49.2701721909268,-123.147410889307,20
"6461","79522deb52","2/1/12 0:00","",49.2547406579595,-123.113383017896,25
"6462","3e78f382de","8/1/12 0:00","",49.259353873363,-123.116873458979,29
"6463","4fa3ef5dbf","2/1/12 0:00","",49.2702870952913,-122.800223054075,0
"6464","ed3d8c311c","2/1/12 0:00","",49.2131960829403,-123.029777124195,1
"6466","fb99ce33a2","2/1/12 0:00","",49.2521595310918,-123.06889381807,11
"6467","aefbc1565c","2/1/12 0:00","6/1/16 0:00",49.2461755052444,-123.067784955743,7
"6468","fb47e40f11","2/1/12 0:00","",49.2539575111099,-123.068779692112,14
"6469","0c836694c5","2/1/12 0:00","",49.2605516456869,-123.252795740172,11
"6470","2ce3ad6e72","2/1/12 0:00","5/1/17 0:00",49.2615504235893,-123.239292906181,16
"6471","3c3aa2f2d3","2/1/12 0:00","",49.262595687265,-123.152437621784,25
"6472","d945e32b35","2/1/12 0:00","5/1/16 0:00",49.2035729974323,-122.909796482077,10
"6473","4855adc870","2/1/12 0:00","",49.2675860084185,-123.098122899131,27
"6474","4ae752b0fa","2/1/12 0:00","3/1/17 0:00",49.263496272827,-123.09378861412,26
"6475","5bfda4ebdf","2/1/12 0:00","",49.2568299295756,-123.250012044851,9
"6476","6406298a1f","2/1/12 0:00","",49.2662852468503,-123.069235623919,31
"6477","ee81bc9fa3","3/1/17 0:00","",49.2592306475001,-123.246738344992,15
"6478","b95f8c0802","2/1/12 0:00","",49.2626302485002,-123.128919210525,23
"6479","beac4c9789","2/1/12 0:00","",49.2576604618304,-123.098221283052,26
"6480","75d9b58af5","2/1/12 0:00","",49.2651122488001,-123.121554837463,25
"6481","22a8e5fa82","2/1/12 0:00","2/1/15 0:00",49.2861351886585,-123.127327652378,60
"6482","c79e626557","2/1/12 0:00","12/1/14 0:00",49.2791107842692,-123.109333491799,31
"6483","848ae523ea","2/1/12 0:00","",49.2175443675009,-122.989477406293,3
"6484","5167eb8c6c","6/1/13 0:00","",49.2651401660361,-123.09893363465,32
"6485","7026489adb","2/1/12 0:00","3/1/17 0:00",49.2910384817752,-123.141923343329,37
"6487","846c6f520c","12/1/16 0:00","",49.2862425592536,-123.055253055619,10
"6488","3deaae3576","2/1/12 0:00","1/1/15 0:00",49.2761245798918,-123.117972015104,33
"6489","8559c99298","2/1/12 0:00","2/1/15 0:00",49.2252606081424,-123.02767543744,2
"6490","e09652a2f2","2/1/12 0:00","",49.3173575972755,-123.079811736964,8
"6491","916143ec4d","2/1/12 0:00","",49.2425709741294,-123.040487131428,6
"6492","e16017a226","2/1/12 0:00","2/1/16 0:00",49.257055857406,-123.131380883836,18
"6493","51796b318b","2/1/12 0:00","",49.2677194677494,-123.134837083981,22
"6494","7e823eb1b7","2/1/12 0:00","",49.2527885549307,-122.841128363904,0
"6495","561dd4032b","2/1/12 0:00","",49.2741472724035,-123.127599296769,34
"6496","3dca948871","6/1/15 0:00","",49.2573314700973,-123.112916178251,27
"6497","f6791a4065","2/1/12 0:00","",49.2524769122701,-123.125168912424,12
"6498","6bf06b4820","2/1/12 0:00","4/1/15 0:00",49.2717496610711,-123.065834212676,35
"6499","cc2e041621","2/1/12 0:00","",49.2167504847956,-122.987376301214,3
"6500","802f799dba","2/1/12 0:00","",49.1471040947063,-123.169134805263,0
"6501","f07f8fbf7f","11/1/15 0:00","",49.2892221705928,-123.13340755113,58
"6502","333ca62d27","2/1/12 0:00","",49.2408333837725,-123.059677176835,5
"6503","73f70db90c","2/1/12 0:00","",49.2645046511745,-123.156989554823,24
"6505","c7b3d45a85","6/1/15 0:00","",48.8649269901648,-123.498982133999,0
"6506","365abe145e","2/1/12 0:00","9/1/15 0:00",48.4194345265897,-123.327091489328,2
"6508","75999d6a87","2/1/12 0:00","1/1/15 0:00",49.2624604520937,-123.098478929501,30
"6509","dd4ac65336","2/1/12 0:00","2/1/17 0:00",49.2794922809401,-123.117974110377,41
"6510","bc1edbcd00","2/1/12 0:00","",49.2449161122332,-123.026704675343,2
"6511","449924cc16","2/1/12 0:00","",49.2617231831677,-123.250355817762,15
"6512","ebcf64e2a0","2/1/12 0:00","",49.2070652667282,-123.139221371242,4
"6514","0d2628b9ff","7/1/15 0:00","",49.2650288739624,-123.105613158332,33
